text,label_class,label,illness,area,hospital,doctor,category
消化不良怎麼辦？,治疗方法,6,消化不良,nall,nall,nall,nall
得了碱性磷酸钙结晶沉积病，家里没有很多钱，咋办，想有一个省钱的医治方式,治疗方法,6,碱性磷酸钙结晶沉积病,nall,nall,nall,nall
做完痔疮手术3年了，发现肛门疙瘩硬块。是不是痔疮再发啊。需要再做一次吗,治疗方法,6,痔疮,nall,nall,nall,nall
肠癌如何进行多学科诊治,治疗方法,6,肠癌,nall,nall,nall,nall
新生儿病理性黄疸怎样治疗？,治疗方法,6,病理性黄疸,nall,nall,nall,nall
老年人突然中风偏瘫有什么好方法,治疗方法,6,中风偏瘫,nall,nall,nall,nall
女今年31岁，脖子那的淋巴结炎有两个多月了，吃了药后小一点儿但是还没有消失，比已经开始小了但是一直没过下去会引来别的炎症吗？小孩子淋巴结发炎怎么办才好？,治疗方法,6,淋巴结发炎,nall,nall,nall,nall
弥漫性轴索损伤怎么诊断,治疗方法,6,弥漫性轴索损伤,nall,nall,nall,nall
吐奶！急急急,治疗方法,6,吐奶,nall,nall,nall,nall
这几天老失眠,治疗方法,6,失眠,nall,nall,nall,nall
心绞痛吃什么药好,推荐药品,12,心绞痛,nall,nall,nall,nall
我的手以经肌萎缩二十几年了，有哪些办法能治疗好该问题啊？,治疗方法,6,手以经肌萎缩,nall,nall,nall,nall
这一段时间不知是什么原因，检查出患有生殖器疱疹的毛病，也不是很了解这种病，所以感觉特别的害怕，还担心会传染给家人，所以想了解一下生殖器疱疹的治疗方法?,治疗方法,6,生殖器疱疹,nall,nall,nall,nall
糜烂性直肠炎。吃庆大霉素胶囊。诺氟沙星胶囊有好转，怎样治疗？,治疗方法,6,糜烂性直肠炎,nall,nall,nall,nall
咳嗽十年左右，吃各种药没有好转，还有什么其他药吃的推荐,推荐药品,12,咳嗽,nall,nall,nall,nall
为什么每晚睡觉都失眠啊，我现在怀孕37周了失眠严重有什么好的办法可以缓解这种情况吗？,治疗方法,6,失眠,nall,nall,nall,nall
18岁高血压怎么治疗？,治疗方法,6,高血压,nall,nall,nall,nall
心悸能吃永真片吗,药物作用,21,心悸,nall,nall,nall,nall
怀孕期有痔疮怎么办,治疗方法,6,痔疮,nall,nall,nall,nall
慢阻肺如何治疗,治疗方法,6,慢阻肺,nall,nall,nall,nall
低血糖来时要怎么注意保养,注意事项,23,低血糖,nall,nall,nall,nall
胃癌这个疾病的患者如何治疗的,治疗方法,6,胃癌,nall,nall,nall,nall
宝宝流清鼻涕怎么治疗？,治疗方法,6,流清鼻涕,nall,nall,nall,nall
要如何治疗强迫症,治疗方法,6,强迫症,nall,nall,nall,nall
强迫症怎么治多梦,治疗方法,6,强迫症,nall,nall,nall,nall
恶性黑色素瘤怎么治稳妥？,治疗方法,6,恶性黑色素瘤,nall,nall,nall,nall
得了急性心包炎，整天都会胸口疼，而且身体越来越差，也不想吃饭，偶尔身体还会发热，吃不好也睡不好，很难受。请问急性心包炎能治好吗？,治疗方法,6,急性心包炎,nall,nall,nall,nall
心悸心慌吃什么水果,饮食,18,心悸,nall,nall,nall,nall
心率不齐心肌缺血症状怎么办？,治疗方法,6,心率不齐心肌缺血,nall,nall,nall,nall
恶性高血压视网膜病变咋治,治疗方法,6,恶性高血压视网膜病变,nall,nall,nall,nall
宝宝长期消化不良伴拉肚子怎么办,治疗方法,6,拉肚子,nall,nall,nall,nall
支原体尿路感染吃什么药,推荐药品,12,支原体尿路感染,nall,nall,nall,nall
我姥姥今年有六十多了，现在身体不是很好，就在前几天突然得了慢阻肺，现在饭也吃不下去，每天吃点药治疗，也不见好转，想问下老年人得了慢阻肺好治吗？,治疗方法,6,慢阻肺,nall,nall,nall,nall
"突感肛门不适，发现有东西掉出肛门约5mm,无血，无痛，有时肛门右侧有点胀，用药为海力化痔片，六味消痔胶囊，痔速宁片，但都为单一用药，感觉化痔片用后效果好点，应用什么药？",推荐药品,12,内痔,nall,nall,nall,nall
前列腺钙化怎么治疗呀？,治疗方法,6,前列腺钙化,nall,nall,nall,nall
我在兰州高血史十八年，现服用施慧达，近期耳鸣，治疗无果。改服替米沙坦80mg。但我做过胆切除手术。请问有啥好的治疗高血压药物减轻耳鸣？,推荐药品,12,高血压,nall,nall,nall,nall
上次去医院体检查出来我可能有血管瘤，那么血管瘤会不会自行消退呢？,治疗方法,6,血管瘤,nall,nall,nall,nall
应该怎么治疗激烈运动之后的小便失禁,治疗方法,6,小便失禁,nall,nall,nall,nall
肺炎出院后已经快一个月的，没有别的症状了，就是现在偶尔感觉深呼吸的时候有一些杂音，有时候又没有，这是正常的吗？没吃什么药这样的情况会自己慢慢好掉吗？还是说需要到医院去复查一下呢？,治疗方法,6,肺炎,nall,nall,nall,nall
失眠吃什么有助于睡眠？刚生完宝宝老是失眠是正常的吗？,治疗方法,6,失眠,nall,nall,nall,nall
成都肛肠医院专科医院治疗便秘好不好治疗便秘的小秘方有哪些？,治疗方法,6,便秘,成都,成都肛肠医院,nall,nall
我这个疾病都已经有好几年啦，也生气的时候就会胸痛，怎么办啊,治疗方法,6,胸痛,nall,nall,nall,nall
我今年3月刚做了甲状腺结节（恶性）手术，切了一侧，比较害怕。我妈这个是甲状腺炎，感觉要轻一些吧，今天让医大医生看了下结果就说了句没事（人实在是太多了），我不放心，所以再仔细问问。1.还是去挂甲状腺外科得号，抽血化验（甲状腺球蛋白抗体和过氧化物酶抗体），是吧？2.我妈甲减的话，是不是就是也吃“优甲乐”？,治疗方法,6,甲状腺结节,nall,nall,nall,nall
哺乳期得了肠炎怎么办？,治疗方法,6,肠炎,nall,nall,nall,nall
医生，你好，我男朋友之前说胸口疼，今天被打到胸口之后开始恶心想吐，然后有血，应该怎么办！如果要照片，之前应该服用什么样的药物控制？,推荐药品,12,恶心想吐,nall,nall,nall,nall
宝宝最近拉肚子该怎么办？,治疗方法,6,拉肚子,nall,nall,nall,nall
成都哪家男科医院较强，最近上厕所的时候，发现自己的尿道口有种很痛的感觉，有时候这种痛痛的感觉会很久才会消失，每次上厕所我都不敢太用力，好烦好痛苦，男人尿道口疼什么情况。,治疗方法,6,尿道口疼,nall,nall,nall,nall
前列腺增生的手术治疗方法是什么,治疗方法,6,前列腺增生,nall,nall,nall,nall
排便时肛门有异物感，坐久后肝门刺痛，吃了辛辣东西排便时像火烧，是痔疮，用盐水清洗有效吗？,治疗方法,6,痔疮,nall,nall,nall,nall
孕晚期我晚上睡觉总是睡不着怎么办？预产期马上来临了，很期盼孩子的降临。有办法很快入睡吗？,治疗方法,6,晚上睡觉总是睡不着,nall,nall,nall,nall
孩子智力低下能治吗？,治疗方法,6,智力低下,nall,nall,nall,nall
小儿脑瘫怎么治疗恰当,治疗方法,6,小儿脑瘫,nall,nall,nall,nall
我的小孩最近经常出长气气短，可以用黄芪颗粒吗？,药物作用,21,出长气气短,nall,nall,nall,nall
我开始是手有点关节地方痛，是否可以治疗该问题啊？该如何啊,治疗方法,6,关节地方痛,nall,nall,nall,nall
患有高血压，老是头痛失眠、烦躁不安.可以服用牛黄降压丸吗？,药物作用,21,高血压,nall,nall,nall,nall
最近一段时间老是觉得身体不舒服。胸闷。恶心想吐。去医院检查说是急性心肌梗塞。我想知道急性心肌梗塞治疗有哪些办法？,治疗方法,6,急性心肌梗塞,nall,nall,nall,nall
皮肤血管瘤怎么治,治疗方法,6,皮肤血管瘤,nall,nall,nall,nall
"孩子身上有血管瘤应该怎么治疗？,长在我家孩子脚上的血管瘤，红色的有凸起，婴儿脚上的血管瘤咋治比较好？",治疗方法,6,血管瘤,nall,nall,nall,nall
男性小便疼痛吃什么药,推荐药品,12,小便疼痛,nall,nall,nall,nall
我咳已经三个月了以前重点现在轻点。吃过两次中药。X片是支气管炎。可治吗？,治愈率,10,支气管炎,nall,nall,nall,nall
孕妇晚上睡不着睡着也会做梦很多怎么办才好？一个晚上就像没睡着觉一样。,治疗方法,6,睡不着,nall,nall,nall,nall
患了肺气肿肺大泡，是不是早点家庭氧疗好？,治疗方法,6,肺气肿肺大泡,nall,nall,nall,nall
你好，是这样的。最近我老是尿频，可以喝三金片吗？经常尿频尿急尿痛,药物作用,21,尿频,nall,nall,nall,nall
怀孕期老是失眠怎么办,治疗方法,6,失眠,nall,nall,nall,nall
前列腺癌晚期不想吃饭有什么办法,治疗方法,6,前列腺癌,nall,nall,nall,nall
支气管炎怎么治最有效,治疗方法,6,支气管炎,nall,nall,nall,nall
三个半月拉肚子,治疗方法,6,拉肚子,nall,nall,nall,nall
颞叶癫痫怎么办,治疗方法,6,癫痫,nall,nall,nall,nall
宝宝出现便秘，但吃便血添加奶伴侣效果不明显。该怎么办？,治疗方法,6,便秘,nall,nall,nall,nall
心绞痛按摩什么穴位,治疗方法,6,心绞痛,nall,nall,nall,nall
小时候刚出生，舌头上长了血管瘤，现在已有2个月左右，不知现在能否治好，内蒙古婴儿舌血管瘤治疗方法有哪些？,治疗方法,6,血管瘤,nall,nall,nall,nall
右侧外阴巴氏腺囊肿，不知道为什么会这样子啊，该怎么调节呢？,治疗方法,6,右侧外阴巴氏腺囊肿,nall,nall,nall,nall
便秘怎么办快速治疗,治疗方法,6,便秘,nall,nall,nall,nall
我把整个头全部浸在水里面，第次浸了7、8秒，第二次浸了13秒，之后就发现自己智力降低、记忆力超差、反应变慢、意识有点不清、走路不稳，去拍片或者什么检查一下,检查,0,nall,nall,nall,nall,nall
治疗糖尿病秘方有什么？,治疗方法,6,糖尿病,nall,nall,nall,nall
室性偶发性早搏，应该如何去根治这个毛病呢？,治疗方法,6,早搏,nall,nall,nall,nall
得了智力低下该怎么看,治疗方法,6,智力低下,nall,nall,nall,nall
糖尿病治疗新突破有哪些？,治疗方法,6,糖尿病,nall,nall,nall,nall
肛瘘需要什么药物治疗,治疗方法,6,肛瘘,nall,nall,nall,nall
宝宝两个月大便脂肪球两个加怎么办？,治疗方法,6,大便脂肪球,nall,nall,nall,nall
慢性痔疮，有坐浴习惯，是混合痔疮患者，肛门有分泌物流出来。如何治疗？,治疗方法,6,痔疮,nall,nall,nall,nall
辅助降血脂类的例如鱼油软胶囊，大豆磷脂软胶囊等这些可以吗？,治疗方法,6,nall,nall,nall,nall,nall
你好，主要症状是尿道炎，每个月几乎都有不舒服这种要用什么药才能彻底治好？,推荐药品,12,尿道炎,nall,nall,nall,nall
有冠心病，吃了过多呢，那现在可以怎么办呢？,治疗方法,6,冠心病,nall,nall,nall,nall
小孩子胀肚子,治疗方法,6,胀肚子,nall,nall,nall,nall
窦性心律过缓每分钟56次胸闷气短、头胀头晕需要治疗吗？,治疗方法,6,窦性心律过缓,nall,nall,nall,nall
因为他射在里面导致我怀孕两周，请问除了药物流产和人工流产还有什么其他的自然流产的方法吗，急！！！,治疗方法,6,流产,nall,nall,nall,nall
尿路感染反复发作什么办,治疗方法,6,尿路感染,nall,nall,nall,nall
高血压引起的头晕要如何治疗好呢？,治疗方法,6,高血压,nall,nall,nall,nall
打扰问一下尺桡骨干骨折怎么治疗,治疗方法,6,尺桡骨干骨折,nall,nall,nall,nall
本人颈动脉斑块，有10年的失眠史，其他指标正常，不知有无建议？,治疗方法,6,颈动脉斑块,nall,nall,nall,nall
阴茎冠状沟长一个菜花状，米粒大小的东西。两个多月，有时排尿不畅有痛感。尖锐湿疣早期应该怎么治疗?,治疗方法,6,尖锐湿疣,nall,nall,nall,nall
经常喝酒应酬，喜欢吃一些辛辣的东西，导致得了痔疮，但痔疮相对比较轻微一些，想要趁早给根治好，应如何治疗？,治疗方法,6,痔疮,nall,nall,nall,nall
胃炎缓解的食疗有方法吗？,治疗方法,6,胃炎,nall,nall,nall,nall
最近一段时间我总是情绪紧张，时不时的心脏会突突的疼两下，我去医院做了检查，医生说我得了不稳定性心绞痛，我想问问，不稳定性心绞痛该怎样处理？,治疗方法,6,不稳定性心绞痛,nall,nall,nall,nall
以前大便时内痔脱出会自行缩回，最近两天脱出没有缩回，而且很痛，这是什么程度的痔疮？,定义,1,内痔,nall,nall,nall,nall
请问月经淋沥不尽如何调理？,治疗方法,6,月经淋沥不尽,nall,nall,nall,nall
湿疣就只有一颗小息肉的疣，都要注意些什么，,注意事项,23,湿疣,nall,nall,nall,nall
得了慢阻肺怎么办?,治疗方法,6,慢阻肺,nall,nall,nall,nall
恶性淋巴瘤如何治疗,治疗方法,6,恶性淋巴瘤,nall,nall,nall,nall
一直都有痔疮，拉大便出来都有血出来，但不痛，昨天大便的时候出来很多血，走路都会痛，应如何治疗？,治疗方法,6,痔疮,nall,nall,nall,nall
肺动脉狭窄要怎么治疗？,治疗方法,6,肺动脉狭窄,nall,nall,nall,nall
如果正在服用其它治疗心衰的药物，还需要吃芪苈强心胶囊？,药物作用,21,心衰,nall,nall,nall,nall
我前几天感冒后就一直咳嗽而且还有痰，有时候呼吸不太通畅还会有喘息的现象，后来一直咳嗽不见好就去医院检查，说是患上了支气管炎，这个要怎么根治呢?,治疗方法,6,支气管炎,nall,nall,nall,nall
83岁男，肠癌转肝癌4个月，晚期，2个月前肠做个支架。腹部由10公分长条形肝瘤。目前在医院，卧床不起，一直无法进食，吃东西就恶心，只能喝水。请医生帮忙解决一下，如何能让病人正常进食，流食。,治疗方法,6,肝癌,nall,nall,nall,nall
你好医生，我血糖六点三四，心脏不好，跳得快，能吃稳心颗粒吗？,药物作用,21,血糖,nall,nall,nall,nall
怎么治疗脑回状颅皮,治疗方法,6,脑回状颅皮,nall,nall,nall,nall
腿抽筋怎么办,治疗方法,6,腿抽筋,nall,nall,nall,nall
铍中毒怎么医治，需要手术不,治疗方法,6,铍中毒,nall,nall,nall,nall
我才发现自己得了尖锐湿疣，现在都两个多月了，不疼不痒，也没有作风问题，我是怎样得的？应该怎么治疗？,治疗方法,6,尖锐湿疣,nall,nall,nall,nall
医生，你好，女性慢性尿道炎怎么调理,治疗方法,6,慢性尿道炎,nall,nall,nall,nall
阴茎短小怎么办，有治疗的方法吗？,治疗方法,6,阴茎短小,nall,nall,nall,nall
请问各位专家，脑供血不足喝益脑胶囊可不可以,治疗方法,6,脑供血不足,nall,nall,nall,nall
宝宝身上突然出现白班要怎么办？,治疗方法,6,白班,nall,nall,nall,nall
请问医生我是慢性膀胱炎。请问有什么好办法治疗吗？,治疗方法,6,慢性膀胱炎,nall,nall,nall,nall
睡不着，没精神，冬天怕冷，用什么药好的快的啊现在这样子？,推荐药品,12,睡不着,nall,nall,nall,nall
输尿管结石，经过手术后输尿管有残余一颗石头，肾里面还有积水估计与此结石有关，希望吃点药能治好。,推荐药品,12,输尿管结石,nall,nall,nall,nall
请问肚子疼怎么办？,治疗方法,6,肚子疼,nall,nall,nall,nall
马尾神经损伤的针灸治疗好吗,治疗方法,6,马尾神经损伤,nall,nall,nall,nall
小孩弱智治疗的方法？,治疗方法,6,弱智,nall,nall,nall,nall
早上起床左胸就会闷痛的，有时候晚上睡着了老是醒来，还会失眠的。,治疗方法,6,nall,nall,nall,nall,nall
